atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Batata,Batata,122316,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,João Vitor Vigolo Gomes,0.0,2,1.0,3,batata,6,0.0,,,,,,,,,,,,,,,,,,,,
Dyogo Alves,D. Alves,122318,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Francisco Dyogo Bento Alves,0.0,1,3.0,3,dyogo-alves,6,0.0,,,,,,,,,,,,,,,,,,,,
Daniel Sales,D. Sales,122320,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Daniel dos Santos Salles,0.0,2,2.0,3,daniel-sales,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavinho,Gustavinho,122394,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,3,6.53,Gustavo Ribeiro Neves,-0.1,4,6.85,3,gustavinho,7,-1.5,,,,,,4.0,5.0,4.0,1.0,3.0,,1.0,,,,,,,,
Ryan,Ryan,122396,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Ryan Gustavo de Lima,0.0,4,3.0,3,ryan,6,0.0,,,,,,,,,,,,,,,,,,,,
Pablo Baianinho,P. Baianinho,122413,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Pablo Santos de Alcântara,0.0,4,1.0,3,pablo-baianinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Isaac,Isaac,122439,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Isaac Rodrigues de Lima,0.0,5,2.0,3,isaac,6,0.0,,,,,,,,,,,,,,,,,,,,
Kayky Almeida,K. Almeida,122441,REM,364,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,3,2.07,Kayky Henrique Almeida Brandão da Silva,4.1,3,2.69,3,kayky-almeida,6,0.68,,1.0,,,,4.0,4.0,2.0,,,,,,,,,,,,
Barros,Barros,122485,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,7.83,Cauan Lucas Barros da Luz,9.0,4,8.85,3,barros,7,1.18,,1.0,,,,12.0,8.0,,3.0,13.0,,,,,,,,,,
Freitas,Freitas,122554,REM,364,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Francisco José Freire de Freitas,0.0,4,1.0,3,freitas,6,0.0,,,,,,,,,,,,,,,,,,,,
Wallace Yan,W. Yan,122573,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Wallace Yan de Souza Barreto,0.0,5,5.0,3,wallace-yan,6,0.0,,,,,,,,,,,,,,,,,,,,
Japa,Japa,122660,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,João Wellington Gadelha Melo de Oliveira,0.0,4,3.0,3,japa,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Cunha,L. Cunha,122755,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Lucas de Souza Cunha,0.0,3,3.0,3,lucas-cunha,6,0.0,,,,,,,,,,,,,,,,,,,,
Guzmán Rodríguez,G. Rodríguez,122897,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Guzmán Rodríguez Ferrari,0.0,3,6.0,3,guzman-rodriguez,5,0.0,,,,,,,,,,,,,,,,,,,,
Patrick,Patrick,122990,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Patrick Roberto da Silva Campos,0.0,4,4.0,3,patrick,6,0.0,,,,,,,,,,,,,,,,,,,,
Victor Nascimento,V. Nascimento,122994,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Victor dos Santos Nascimento,0.0,1,1.0,3,victor-nascimento,6,0.0,,,,,,,,,,,,,,,,,,,,
Leozinho,Leozinho,123101,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Leonardo Caetano Silva,0.0,5,3.0,3,leozinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Cadu,Cadu,123359,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Carlos Eduardo Amaral Pereira de Castro,0.0,5,3.0,3,cadu,6,0.0,,,,,,,,,,,,,,,,,,,,
Cauly,Cauly,123360,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Cauly Oliveira Souza,0.0,4,6.0,3,cauly,6,0.0,,,,,,,,,,,,,,,,,,,,
Ítalo,Ítalo,123625,CHA,315,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,3,1.37,Italo de Vargas da Rosa,1.3,5,2.35,3,italo,6,0.11,,,,,,1.0,,,1.0,2.0,,,,,2.0,,,1.0,,
Lucas Ronier,L. Ronier,123648,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,9.3,Lucas Ronier Vieira Pires,15.1,5,9.04,3,lucas-ronier,7,2.61,3.0,,,,,7.0,4.0,,2.0,4.0,,,,,,,,,,
Janderson,Janderson,123649,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,José Janderson da Silva Marques,0.0,3,1.0,3,janderson,6,0.0,,,,,,,,,,,,,,,,,,,,
Milans,Milans,123689,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Pedro Milans Carámbula,0.0,2,6.0,3,milans,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Guilherme,Z. Guilherme,123717,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,José Guilherme de Lima Costa,0.0,2,3.0,3,ze-guilherme,6,0.0,,,,,,,,,,,,,,,,,,,,
Herrera,Herrera,123738,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,0.0,José María Herrera Ares,0.0,5,4.28,3,herrera,6,-0.72,,,,,,,,,,,,,,,,,,,,
Alan Rodríguez,A. Rodríguez,123744,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.0,Alan Jesús Rodríguez Guaglianoni,0.0,4,5.14,3,alan-rodriguez,6,-0.86,,,,,,,,,,,,,,,,,,,,
Lezcano,Lezcano,123788,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Rubén Darío Lezcano Portillo,0.0,4,4.0,3,lezcano,6,0.0,,,,,,,,,,,,,,,,,,,,
Aguirre,Aguirre,123869,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,6.7,Juan Felipe Aguirre Tabares,0.0,3,5.62,3,aguirre,6,0.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,
Henry Mosquera,H. Mosquera,124239,RBB,280,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,3,3.0,Henry David Mosquera Sánchez,1.3,5,4.51,3,henry-mosquera,7,-0.49,,,,,,1.0,4.0,3.0,4.0,4.0,,,,,1.0,,,,,
Allex,Allex,124270,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Allex Rodrigues Pereira da Silva,0.0,4,1.0,3,allex,6,0.0,,,,,,,,,,,,,,,,,,,,
Gustavo Prado,G. Prado,124271,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Gustavo Prado Alves,0.0,4,4.0,3,gustavo-prado,6,0.0,,,,,,,,,,,,,,,,,,,,
João Almeida,J. Almeida,124358,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,João Vitor da Silva Almeida,0.0,2,1.0,3,joao-almeida,6,0.0,,,,,,,,,,,,,,,,,,,,
Kainã,Kainã,124386,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Kainã Correa Dal Magro,0.0,1,1.0,3,kaina,6,0.0,,,,,,,,,,,,,,,,,,,,
Mateo Ponte,M. Ponte,124481,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,2,2.7,Mateo Ponte Costa,0.0,2,5.15,3,mateo-ponte,5,0.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,1.0,
Giay,Giay,124526,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,0.1,Agustín Giay,-0.3,2,5.12,3,giay,6,-0.78,,,,,,,1.0,,,1.0,,,,,,,,,,
Iván Román,I. Román,124661,CAM,282,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Ivan Ramiro Román Hurtado,0.0,3,5.0,3,ivan-roman,6,0.0,,,,,,,,,,,,,,,,,,,,
Felipe Negrucci,F. Negrucci,124674,SAO,276,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Felipe Negrucci Berdague,0.0,4,2.0,3,felipe-negrucci,6,0.0,,,,,,,,,,,,,,,,,,,,
Nathan Fernandes,N. Fernandes,124757,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,3,3.17,Nathan Ribeiro Fernandes,4.0,5,5.61,3,nathan-fernandes,6,0.45,1.0,,,,,2.0,,,,3.0,,,,,,,,,,
Gustavo Henrique,G. Henrique,124758,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Gustavo Henrique da Silva,0.0,3,3.0,3,gustavo-henrique,6,0.0,,,,,,,,,,,,,,,,,,,,
Ruan Assis,R. Assis,124834,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Ruan Lucas de Assis,0.0,5,1.0,3,ruan-assis,6,0.0,,,,,,,,,,,,,,,,,,,,
Jonathan Jesus,J. Jesus,124912,CRU,283,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,0.0,Jonathan de Jesus Alves,0.0,3,4.91,3,jonathan-jesus,5,0.0,,,,,,,,,,,,,,,,,,,,
Viery,Viery,125467,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Viery Fernandes Santos Lopes,0.0,3,3.0,3,viery,6,0.0,,,,,,,,,,,,,,,,,,,,
João Pedro,J. Pedro,125488,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,João Pedro de Sousa Rodrigues - Tchoca,0.0,3,5.0,3,joao-pedro,6,0.0,,,,,,,,,,,,,,,,,,,,
Jean Gabriel,J. Gabriel,125551,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Jean Gabriel Silveira,0.0,4,2.0,3,jean-gabriel,6,0.0,,,,,,,,,,,,,,,,,,,,
Dudu,Dudu,125746,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,0.25,Eduardo Kogitzki Anastacio,0.5,4,0.86,3,dudu,6,0.04,,,,,,,,,,1.0,,,,,,,,,,
Pedro Morisco,P. Morisco,125803,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,6.03,Pedro Luccas Morisco da Silva,3.5,1,8.38,3,pedro-morisco,7,-0.08,,,,17.0,,,,,,2.0,,,,5.0,,,,,,
Zapelli,Zapelli,125926,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,4.6,Bruno Zapelli,6.7,4,6.91,3,zapelli,7,1.12,,,,,,5.0,2.0,,1.0,3.0,,,,,,,,,,
Ythallo,Ythallo,126013,BOT,263,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,0.2,Ythallo Ryckelm Rodrigues de Oliveira - Rycklem,0.2,3,3.5,3,ythallo,6,-0.5,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
Marcelinho,Marcelinho,126120,RBB,280,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,6.3,Marcelo Braz da Silva,0.0,4,3.03,3,marcelinho,6,0.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,
Paulinho,Paulinho,126182,INT,285,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,3,1.2,Paulo Lucas Santos de Paula,0.4,4,3.82,3,paulinho,7,-0.63,,2.0,,,,3.0,5.0,1.0,,3.0,,,,,1.0,,,,,
Barreal,Barreal,126471,SAN,277,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,3,6.47,Álvaro Martín Barreal,1.2,4,12.3,3,barreal,7,-1.45,,,,,,4.0,3.0,2.0,3.0,3.0,,1.0,,,,,,,,
Fernando Seabra,F. Seabra,126977,CFC,294,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,5.11,Fernando Seabra,5.51,6,6.07,3,fernando-seabra,7,0.47,,,,,,,,,,,,,,,,,,,,1.0
Bahia,Bahia,127242,COR,264,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Luiz Gustavo Lemos Carvalho,0.0,4,2.0,3,bahia,6,0.0,,,,,,,,,,,,,,,,,,,,
Júlio Fidelis,J. Fidelis,127932,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Julio Cesar Lima Fidelis,0.0,2,2.0,3,julio-fidelis,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Reis,M. Reis,127969,FLU,266,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,Matheus dos Reis Francisco,0.0,5,1.0,3,matheus-reis,6,0.0,,,,,,,,,,,,,,,,,,,,
Felipe Chiqueti,F. Chiqueti,127970,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,2.4,Felipe Chiqueti Bandeira,2.4,4,1.74,3,felipe-chiqueti,6,0.74,,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,
Alejandro García,A. García,128427,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Alejandro García Castillo,0.0,4,4.0,3,alejandro-garcia,6,0.0,,,,,,,,,,,,,,,,,,,,
Marcão,Marcão,128429,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Marcos André Paulino Maia,0.0,3,3.0,3,marcao,6,0.0,,,,,,,,,,,,,,,,,,,,
João Cruz,J. Cruz,128431,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,João Victor Machado Cruz,0.0,4,5.0,3,joao-cruz,6,0.0,,,,,,,,,,,,,,,,,,,,
Johan Rojas,J. Rojas,128433,VAS,267,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,3,0.47,Johan Rojas Echavarría,-0.3,4,4.12,3,johan-rojas,6,-0.66,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
Felipe Cardoso,F. Cardoso,129317,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Felipe Cardoso,0.0,4,3.0,3,felipe-cardoso,6,0.0,,,,,,,,,,,,,,,,,,,,
Ruan Pablo,R. Pablo,129663,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Ruan Pablo Barbosa Sousa,0.0,5,2.0,3,ruan-pablo,5,0.0,,,,,,,,,,,,,,,,,,,,
JP,JP,129666,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,João Pedro Murilo de Paula Morais,0.0,4,1.0,3,jp,6,0.0,,,,,,,,,,,,,,,,,,,,
Cristhian Loor,C. Loor,129930,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Cristhian Joel Loor Santamaría - Christian,0.0,1,2.0,3,cristhian-loor,6,0.0,,,,,,,,,,,,,,,,,,,,
Noriega,Noriega,130048,GRE,284,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,4.85,Erick Carlos Noriega Loret de Mola,5.7,3,6.43,3,noriega,7,0.74,,,,,,5.0,3.0,,2.0,3.0,,,,,,,,,,
Léo Nannetti,L. Nannetti,130189,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Leonardo Nannetti Lopes,0.0,1,2.0,3,leo-nannetti,6,0.0,,,,,,,,,,,,,,,,,,,,
Guilherme Estrella,G. Estrella,130255,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Guilherme Estrella de Paiva,0.0,4,3.0,3,guilherme-estrella,6,0.0,,,,,,,,,,,,,,,,,,,,
Phillipe Gabriel,P. Gabriel,130280,VAS,267,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Phillipe Gabriel Pires de Oliveira,0.0,1,1.0,3,phillipe-gabriel,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Dias,M. Dias,130283,CFC,294,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Matheus Dalsasso Dias,0.0,4,1.0,3,matheus-dias,6,0.0,,,,,,,,,,,,,,,,,,,,
Guilherme Gomes,G. Gomes,130382,FLA,262,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Guilherme Henrique Bernardineli Gomes,0.0,4,3.0,3,guilherme-gomes,6,0.0,,,,,,,,,,,,,,,,,,,,
Luiz Gustavo,L. Gustavo,130393,BAH,265,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Luiz Gustavo Marinho Ribeiro dos Santos,0.0,3,1.0,3,luiz-gustavo,6,0.0,,,,,,,,,,,,,,,,,,,,
Robert,Robert,130414,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,3.0,Robert dos Santos Conceição,0.0,4,3.51,3,robert,5,0.0,,,,,,2.0,,,,,,,,,,,,,,
Diego,Diego,130438,INT,285,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Diego Esser Pereira,0.0,1,1.0,3,diego,6,0.0,,,,,,,,,,,,,,,,,,,,
Riquelme Fillipi,R. Fillipi,130608,PAL,275,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,-0.3,Riquelme Fillipi Marinho de Souza,0.0,5,0.71,3,riquelme-fillipi,6,0.0,,,,,,,1.0,,,,,,,,,,,,,
Luighi,Luighi,130612,PAL,275,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,3,0.57,Luighi Hanri Sousa Santos,1.7,5,2.89,3,luighi,6,0.03,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
Mailson,Mailson,130619,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Mailson Bezerra Silva,0.0,5,2.0,3,mailson,6,0.0,,,,,,,,,,,,,,,,,,,,
Edenílson,Edenílson,130620,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Edenílson Santos Nascimento Filho,0.0,4,3.0,3,edenilson,6,0.0,,,,,,,,,,,,,,,,,,,,
Bernal,Bernal,130650,FLU,266,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,0.43,Facundo Bernal Cruz,1.6,4,3.41,3,bernal,7,-0.08,,,,,,1.0,4.0,,,2.0,,,,,,,,,,
Kadu,Kadu,130698,BOT,263,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Carlos Eduardo da Silva Santos,0.0,2,1.0,3,kadu,6,0.0,,,,,,,,,,,,,,,,,,,,
Kauan,Kauan,130806,CHA,315,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Kauan Faria Gomes,0.0,3,1.0,3,kauan,6,0.0,,,,,,,,,,,,,,,,,,,,
Souza,Souza,130811,SAN,277,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,João Victor de Souza Menezes,0.0,2,8.0,3,souza,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Soares,M. Soares,130842,CAP,293,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Matheus Soares Rocha,0.0,1,1.0,3,matheus-soares,6,0.0,,,,,,,,,,,,,,,,,,,,
Arthur Dias,A. Dias,130843,CAP,293,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,2,6.1,Arthur dos Santos Barbosa Dias,4.2,3,5.66,3,arthur-dias,7,0.4,,,,,,5.0,1.0,,,,,,,,,,,,1.0,
Zé Breno,Z. Breno,130847,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,José Breno Silva Costa,0.0,4,2.0,3,ze-breno,6,0.0,,,,,,,,,,,,,,,,,,,,
Riquelme,Riquelme,130889,GRE,284,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,Riquelme Freitas dos Santos,0.0,4,4.0,3,riquelme,6,0.0,,,,,,,,,,,,,,,,,,,,
Luis Miguel,L. Miguel,130892,VIT,287,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Luiz Miguel Borges de Paula,0.0,5,1.0,3,luis-miguel,6,0.0,,,,,,,,,,,,,,,,,,,,
